onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	trigger_times	worker_id	junk
487.979	0.56	0.3148346456692913	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	625253,625933,626612	s621	False
490.235	0.56	-0.03716535433070868	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	627292,627972,628653,629332	s621	False
492.488	0.56	0.01883464566929132	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	630013,630692,631373	s621	False
494.84	0.56	0.044834645669291316	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	632052,632733,633412,634093	s621	False
497.396	0.56	0.02283464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	634773,635454,636132,636813	s621	False
500.352	0.56	0.1268346456692913	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	637493,638173,638851,639532	s621	False
502.607	0.56	0.01383464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	640211,640892,641571	s621	False
504.959	0.56	0.11383464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	642252,642932,643612,644292	s621	False
507.513	0.56	-0.03016535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	644972,645653,646332	s621	False
509.767	0.56	0.03283464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	647012,647692,648372,649052	s621	False
512.122	0.56	0.0008346456692913194	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	649732,650412,651092	s621	False
514.676	0.56	-0.02016535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	651772,652452,653132,653812	s621	False
517.128	0.56	-0.031165354330708682	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	654492,655172,655853	s621	True
518.482	0.56	-0.40216535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		656532,657212,657892,658573,659252,659932,660612,661292,661972,662652,663332	s621	True
529.996	0.56	0.22983464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	666731,667412,668092,668772,669452	s621	False
532.651	0.56	0.00783464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	670132,670812,671492,672172	s621	False
535.203	0.56	0.0038346456692913192	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	672852,673532,674212,674892	s621	False
537.958	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	675572,676253,676932	s621	False
540.511	0.56	-0.02216535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	677612,678292,678972,679652	s621	False
542.963	0.56	0.11883464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	680332,681012,681692,682372	s621	False
545.718	0.56	0.07183464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	683052,683732,684412,685092	s621	False
548.27	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	685772,686454,687132	s621	False
550.625	0.56	0.14283464566929133	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	687813,688493,689173,689851	s621	False
552.877	0.56	-0.02216535433070868	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	690532,691211,691891	s621	False
555.529	0.56	-0.05916535433070868	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	692571,693251,693931,694612	s621	False
557.785	0.56	0.1568346456692913	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	695291,695971,696652	s621	False
560.139	0.56	0.05983464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	697332,698011,698691,699371	s621	False
562.392	0.56	0.03483464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	700052,700732,701412	s621	False
564.745	0.56	-0.01516535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	702092,702772,703452	s621	False
567.098	0.56	-0.01216535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	704132,704812,705492,706172	s621	False
569.349	0.56	0.1268346456692913	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	706853,707532,708212,708892	s621	False
572.201	0.56	-0.01516535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	709572,710252,710932	s621	False
574.558	0.56	0.05783464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	711612,712292,712972,713652	s621	False
576.81	0.56	0.1818346456692913	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	714332,715012,715691	s621	False
579.163	0.56	-0.05216535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	716371,717052,717732,718411	s621	False
581.619	0.56	-0.07316535433070868	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_stop_failure	719091,719771,720451	s621	True
583.875	0.56	-0.01716535433070868	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	721131,721811,722491	s621	False
586.126	0.56	0.09483464566929133	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	723171,723851,724531,725211,725891	s621	False
588.879	0.56	0.2458346456692913	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	726571,727253,727931	s621	False
591.231	0.56	0.03483464566929132	150.0	0.0	motor_selective_stop_signal	71.0	True	71.0	False	noncrit_nosignal	728612,729291,729972,730651	s621	True
593.985	0.56	0.01883464566929132	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	731332,732012,732692,733372	s621	False
596.436	0.56	0.02883464566929132	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	734052,734731,735412	s621	False
598.688	0.56	-0.0031653543307086805	150.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_stop_failure	736092,736772,737453	s621	True
601.04	0.56	-0.01916535433070868	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	738132,738812,739492,740172	s621	False
603.692	0.56	0.20783464566929133	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	740852,741532,742211,742891	s621	False
606.148	0.56	0.09283464566929132	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	743571,744251,744931	s621	False
608.4	0.56	-0.40216535433070866	50.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		745612,746291,746972,747652	s621	True
610.755	0.56	0.3128346456692913	50.0	0.0	motor_selective_stop_signal	71.0	True	71.0	False	noncrit_signal	748331,749011,749692,750371	s621	True
613.711	0.56	-0.03216535433070868	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	751052,751731,752412	s621	False
615.965	0.56	0.1538346456692913	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	753091,753771,754451,755131,755811	s621	False
618.919	0.56	0.1848346456692913	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	756491,757171,757854	s621	False
621.375	0.56	0.19183464566929131	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	758532,759212,759891,760572	s621	False
623.627	0.56	0.00683464566929132	0.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	761251,761932,762612	s621	False
625.98	0.56	0.08583464566929132	0.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	763292,763971,764652,765332	s621	False
628.437	0.56	-0.40216535433070866	0.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	766012,766692,767372	s621	False
630.69	0.56	0.04383464566929132	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	768053,768731,769411,770091	s621	False
633.145	0.56	0.1568346456692913	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	770771,771451,772131,772811	s621	False
635.898	0.56	0.28883464566929135	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	773491,774171,774851	s621	False
638.15	0.56	0.08283464566929132	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	775531,776211,776891	s621	False
640.504	0.56	0.07683464566929132	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	777571,778252,778931,779611	s621	False
642.956	0.56	0.14183464566929133	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	780291,780971,781651	s621	False
645.31	0.56	0.05183464566929132	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	782332,783011,783691,784371	s621	False
647.561	0.56	0.010834645669291319	50.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	785051,785731,786411,787091	s621	False
650.114	0.56	0.16183464566929132	50.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	787771,788452,789131	s621	False
