,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
575,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",636.0,#1F45FC,2.0,magnitude,switch,,428254,stim,75.0,poldrack-single-stim,s471
578,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",738.0,#1F45FC,7.0,magnitude,stay,,431160,stim,76.0,poldrack-single-stim,s471
581,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",720.0,#1F45FC,9.0,color,switch,,433538,stim,77.0,poldrack-single-stim,s471
584,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",700.0,#1F45FC,9.0,magnitude,switch,,435781,stim,78.0,poldrack-single-stim,s471
587,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",588.0,orange,8.0,magnitude,stay,,437888,stim,79.0,poldrack-single-stim,s471
588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,447891,rest_block,,poldrack-single-stim,s471
593,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",709.0,#1F45FC,1.0,magnitude,stay,,454442,stim,0.0,poldrack-single-stim,s471
596,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",673.0,#1F45FC,2.0,color,switch,,457364,stim,1.0,poldrack-single-stim,s471
599,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",595.0,orange,2.0,color,stay,,459879,stim,2.0,poldrack-single-stim,s471
602,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",514.0,orange,2.0,magnitude,switch,,462785,stim,3.0,poldrack-single-stim,s471
605,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",964.0,orange,7.0,color,switch,,465828,stim,4.0,poldrack-single-stim,s471
608,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",780.0,orange,2.0,magnitude,switch,,468869,stim,5.0,poldrack-single-stim,s471
611,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",588.0,#1F45FC,3.0,color,switch,,471112,stim,6.0,poldrack-single-stim,s471
614,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",558.0,#1F45FC,4.0,color,stay,,473765,stim,7.0,poldrack-single-stim,s471
617,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",843.0,orange,7.0,magnitude,switch,,476007,stim,8.0,poldrack-single-stim,s471
620,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",580.0,orange,8.0,color,switch,,478113,stim,9.0,poldrack-single-stim,s471
623,900.0,False,71.0,Magnitude,,test,twobytwo,89.0,"89,71",861.0,#1F45FC,6.0,magnitude,switch,,481020,stim,10.0,poldrack-single-stim,s471
626,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",486.0,orange,8.0,magnitude,stay,,483926,stim,11.0,poldrack-single-stim,s471
629,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",739.0,orange,9.0,color,switch,,486032,stim,12.0,poldrack-single-stim,s471
632,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",771.0,orange,6.0,magnitude,switch,,488274,stim,13.0,poldrack-single-stim,s471
635,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",638.0,orange,1.0,magnitude,stay,,490380,stim,14.0,poldrack-single-stim,s471
638,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",533.0,#1F45FC,9.0,color,switch,,493287,stim,15.0,poldrack-single-stim,s471
641,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",654.0,#1F45FC,6.0,magnitude,switch,,495394,stim,16.0,poldrack-single-stim,s471
644,100.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",645.0,orange,2.0,color,switch,,497636,stim,17.0,poldrack-single-stim,s471
647,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",584.0,#1F45FC,3.0,magnitude,switch,,499878,stim,18.0,poldrack-single-stim,s471
650,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",406.0,#1F45FC,4.0,color,switch,,502919,stim,19.0,poldrack-single-stim,s471
653,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",540.0,#1F45FC,1.0,color,stay,,505962,stim,20.0,poldrack-single-stim,s471
656,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",804.0,#1F45FC,7.0,color,stay,,509550,stim,21.0,poldrack-single-stim,s471
659,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",562.0,#1F45FC,4.0,magnitude,switch,,513000,stim,22.0,poldrack-single-stim,s471
662,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",519.0,#1F45FC,4.0,color,switch,,516180,stim,23.0,poldrack-single-stim,s471
665,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",540.0,orange,7.0,color,stay,,518559,stim,24.0,poldrack-single-stim,s471
668,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",1058.0,orange,6.0,color,stay,,521073,stim,25.0,poldrack-single-stim,s471
671,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",524.0,orange,6.0,color,stay,,523316,stim,26.0,poldrack-single-stim,s471
674,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",509.0,orange,2.0,color,stay,,525694,stim,27.0,poldrack-single-stim,s471
677,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",427.0,orange,6.0,color,stay,,528601,stim,28.0,poldrack-single-stim,s471
680,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",416.0,orange,8.0,color,stay,,530843,stim,29.0,poldrack-single-stim,s471
683,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",964.0,orange,1.0,magnitude,switch,,533222,stim,30.0,poldrack-single-stim,s471
686,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",826.0,#1F45FC,2.0,magnitude,stay,,536128,stim,31.0,poldrack-single-stim,s471
689,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",652.0,orange,7.0,magnitude,stay,,538915,stim,32.0,poldrack-single-stim,s471
692,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",1160.0,#1F45FC,2.0,magnitude,stay,,541021,stim,33.0,poldrack-single-stim,s471
695,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",509.0,orange,1.0,magnitude,stay,,543927,stim,34.0,poldrack-single-stim,s471
698,100.0,False,71.0,Magnitude,stay,test,twobytwo,89.0,"89,71",746.0,#1F45FC,9.0,magnitude,stay,,546034,stim,35.0,poldrack-single-stim,s471
701,900.0,False,71.0,High-Low,switch,test,twobytwo,89.0,"89,71",630.0,#1F45FC,8.0,magnitude,stay,,549211,stim,36.0,poldrack-single-stim,s471
704,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",711.0,orange,3.0,magnitude,stay,,551318,stim,37.0,poldrack-single-stim,s471
707,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",818.0,orange,8.0,magnitude,stay,,554225,stim,38.0,poldrack-single-stim,s471
710,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",457.0,#1F45FC,2.0,magnitude,stay,,557133,stim,39.0,poldrack-single-stim,s471
713,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",567.0,#1F45FC,1.0,magnitude,stay,,559918,stim,40.0,poldrack-single-stim,s471
716,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",450.0,orange,2.0,magnitude,stay,,562824,stim,41.0,poldrack-single-stim,s471
719,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",431.0,orange,9.0,color,switch,,565867,stim,42.0,poldrack-single-stim,s471
722,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",1569.0,#1F45FC,8.0,color,stay,,568381,stim,43.0,poldrack-single-stim,s471
725,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",593.0,#1F45FC,2.0,magnitude,switch,,571424,stim,44.0,poldrack-single-stim,s471
728,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1073.0,#1F45FC,6.0,color,switch,,573529,stim,45.0,poldrack-single-stim,s471
731,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",576.0,orange,2.0,magnitude,switch,,575635,stim,46.0,poldrack-single-stim,s471
734,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",563.0,orange,6.0,magnitude,stay,,579086,stim,47.0,poldrack-single-stim,s471
737,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",554.0,#1F45FC,4.0,magnitude,stay,,582128,stim,48.0,poldrack-single-stim,s471
740,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",657.0,#1F45FC,4.0,magnitude,stay,,584778,stim,49.0,poldrack-single-stim,s471
743,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",531.0,orange,3.0,magnitude,stay,,588365,stim,50.0,poldrack-single-stim,s471
746,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",507.0,orange,6.0,color,switch,,591272,stim,51.0,poldrack-single-stim,s471
749,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1063.0,orange,4.0,magnitude,switch,,593650,stim,52.0,poldrack-single-stim,s471
752,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",555.0,orange,8.0,color,switch,,596844,stim,53.0,poldrack-single-stim,s471
755,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",928.0,#1F45FC,9.0,color,stay,,598950,stim,54.0,poldrack-single-stim,s471
758,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",624.0,#1F45FC,9.0,color,stay,,601194,stim,55.0,poldrack-single-stim,s471
761,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",608.0,orange,4.0,magnitude,switch,,603437,stim,56.0,poldrack-single-stim,s471
764,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",743.0,orange,9.0,magnitude,stay,,606343,stim,57.0,poldrack-single-stim,s471
767,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",937.0,#1F45FC,6.0,magnitude,stay,,608722,stim,58.0,poldrack-single-stim,s471
770,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",547.0,#1F45FC,4.0,magnitude,stay,,611629,stim,59.0,poldrack-single-stim,s471
773,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",883.0,#1F45FC,1.0,magnitude,stay,,614671,stim,60.0,poldrack-single-stim,s471
776,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",658.0,orange,7.0,color,switch,,616913,stim,61.0,poldrack-single-stim,s471
779,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",905.0,orange,7.0,magnitude,switch,,619563,stim,62.0,poldrack-single-stim,s471
782,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",566.0,#1F45FC,1.0,color,switch,,621670,stim,63.0,poldrack-single-stim,s471
785,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",959.0,orange,4.0,magnitude,switch,,623912,stim,64.0,poldrack-single-stim,s471
788,900.0,False,89.0,Magnitude,stay,test,twobytwo,-1.0,"89,71",-1.0,orange,2.0,magnitude,stay,,626953,stim,65.0,poldrack-single-stim,s471
791,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",989.0,orange,6.0,magnitude,stay,,629996,stim,66.0,poldrack-single-stim,s471
794,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",1257.0,#1F45FC,8.0,magnitude,stay,,632903,stim,67.0,poldrack-single-stim,s471
797,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",583.0,orange,7.0,color,switch,,635146,stim,68.0,poldrack-single-stim,s471
800,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",602.0,#1F45FC,7.0,magnitude,switch,,637253,stim,69.0,poldrack-single-stim,s471
803,100.0,False,89.0,Color,,test,twobytwo,71.0,"89,71",561.0,#1F45FC,6.0,color,switch,,639494,stim,70.0,poldrack-single-stim,s471
806,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",557.0,#1F45FC,4.0,color,stay,,643218,stim,71.0,poldrack-single-stim,s471
809,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",765.0,orange,3.0,magnitude,switch,,645461,stim,72.0,poldrack-single-stim,s471
812,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",832.0,orange,8.0,color,switch,,647568,stim,73.0,poldrack-single-stim,s471
815,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",882.0,orange,4.0,color,stay,,649674,stim,74.0,poldrack-single-stim,s471
818,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",602.0,#1F45FC,2.0,magnitude,switch,,652053,stim,75.0,poldrack-single-stim,s471
821,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",603.0,#1F45FC,7.0,magnitude,stay,,654959,stim,76.0,poldrack-single-stim,s471
824,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1878.0,#1F45FC,9.0,color,switch,,657066,stim,77.0,poldrack-single-stim,s471
827,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",709.0,#1F45FC,9.0,magnitude,switch,,659173,stim,78.0,poldrack-single-stim,s471
830,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",675.0,orange,8.0,magnitude,stay,,661688,stim,79.0,poldrack-single-stim,s471
