,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
215,draw_card,376.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,2.0,2.0,"89,71",32.0,376.0,376.0,,335290,,stim,poldrack-single-stim,53.0,s546
216,draw_card,320.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,3.0,2.0,"89,71",-33.0,320.0,320.0,,335614,3.0,stim,poldrack-single-stim,53.0,s546
218,end_round,2778.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,12.0,0.0,1.0,"89,71",0.0,2778.0,2778.0,,340788,0.0,stim,poldrack-single-stim,54.0,s546
220,draw_card,2153.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,1.0,2.0,"89,71",14.0,2153.0,2153.0,,345539,,stim,poldrack-single-stim,55.0,s546
221,draw_card,399.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,2.0,2.0,"89,71",28.0,399.0,399.0,,345942,,stim,poldrack-single-stim,55.0,s546
222,draw_card,338.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,3.0,2.0,"89,71",-47.0,338.0,338.0,,346283,3.0,stim,poldrack-single-stim,55.0,s546
224,draw_card,5492.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,1.0,2.0,"89,71",15.0,5492.0,5492.0,,354100,,stim,poldrack-single-stim,56.0,s546
225,draw_card,307.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,2.0,2.0,"89,71",-55.0,307.0,307.0,,354411,2.0,stim,poldrack-single-stim,56.0,s546
227,draw_card,6110.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,3.0,"89,71",16.0,6110.0,6110.0,,362779,,stim,poldrack-single-stim,57.0,s546
228,draw_card,329.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,3.0,"89,71",-54.0,329.0,329.0,,363112,2.0,stim,poldrack-single-stim,57.0,s546
230,draw_card,3413.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,1.0,3.0,"89,71",14.0,3413.0,3413.0,,368986,,stim,poldrack-single-stim,58.0,s546
231,draw_card,430.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,2.0,3.0,"89,71",28.0,430.0,430.0,,369421,,stim,poldrack-single-stim,58.0,s546
232,draw_card,375.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,3.0,3.0,"89,71",42.0,375.0,375.0,,369799,,stim,poldrack-single-stim,58.0,s546
233,end_round,465.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,16.0,3.0,3.0,"89,71",42.0,465.0,465.0,,370268,3.0,stim,poldrack-single-stim,58.0,s546
235,draw_card,11349.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,3.0,"89,71",-75.0,11349.0,11349.0,,384895,1.0,stim,poldrack-single-stim,59.0,s546
237,end_round,4151.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,15.0,0.0,2.0,"89,71",0.0,4151.0,4151.0,,391305,0.0,stim,poldrack-single-stim,60.0,s546
239,end_round,907.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-80.0,15.0,0.0,2.0,"89,71",0.0,907.0,907.0,,394471,0.0,stim,poldrack-single-stim,61.0,s546
241,end_round,1228.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-15.0,16.0,0.0,1.0,"89,71",0.0,1228.0,1228.0,,398027,0.0,stim,poldrack-single-stim,62.0,s546
243,end_round,1167.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-100.0,16.0,0.0,1.0,"89,71",0.0,1167.0,1167.0,,401929,0.0,stim,poldrack-single-stim,63.0,s546
245,draw_card,1315.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,2.0,"89,71",15.0,1315.0,1315.0,,405637,,stim,poldrack-single-stim,64.0,s546
246,draw_card,300.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,2.0,"89,71",-60.0,300.0,300.0,,405941,2.0,stim,poldrack-single-stim,64.0,s546
248,draw_card,1700.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,1.0,2.0,"89,71",16.0,1700.0,1700.0,,409967,,stim,poldrack-single-stim,65.0,s546
249,draw_card,359.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,2.0,2.0,"89,71",32.0,359.0,359.0,,410331,,stim,poldrack-single-stim,65.0,s546
250,draw_card,332.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,3.0,2.0,"89,71",48.0,332.0,332.0,,410666,,stim,poldrack-single-stim,65.0,s546
251,end_round,336.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,16.0,3.0,2.0,"89,71",48.0,336.0,336.0,,411006,3.0,stim,poldrack-single-stim,65.0,s546
253,end_round,2824.0,0.0,test,columbia_card_task_fmri,4.0,71.0,-5.0,16.0,0.0,5.0,"89,71",0.0,2824.0,2824.0,,416090,0.0,stim,poldrack-single-stim,66.0,s546
255,draw_card,4070.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,1.0,1.0,"89,71",14.0,4070.0,4070.0,,422419,,stim,poldrack-single-stim,67.0,s546
256,draw_card,578.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,2.0,1.0,"89,71",28.0,578.0,578.0,,423000,,stim,poldrack-single-stim,67.0,s546
257,end_round,510.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,6.0,2.0,1.0,"89,71",28.0,510.0,510.0,,423515,2.0,stim,poldrack-single-stim,67.0,s546
259,draw_card,1814.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,1.0,1.0,"89,71",15.0,1814.0,1814.0,,427793,,stim,poldrack-single-stim,68.0,s546
260,draw_card,383.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-60.0,383.0,383.0,,428180,2.0,stim,poldrack-single-stim,68.0,s546
262,draw_card,1542.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,1.0,1.0,"89,71",16.0,1542.0,1542.0,,432185,,stim,poldrack-single-stim,69.0,s546
263,draw_card,315.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-54.0,315.0,315.0,,432505,2.0,stim,poldrack-single-stim,69.0,s546
265,draw_card,4786.0,1.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,1.0,2.0,"89,71",-60.0,4786.0,4786.0,,439823,1.0,stim,poldrack-single-stim,70.0,s546
267,draw_card,1800.0,1.0,test,columbia_card_task_fmri,27.0,89.0,-70.0,8.0,1.0,2.0,"89,71",-70.0,1800.0,1800.0,,444018,1.0,stim,poldrack-single-stim,71.0,s546
269,draw_card,2668.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,1.0,2.0,"89,71",16.0,2668.0,2668.0,,449149,,stim,poldrack-single-stim,72.0,s546
270,end_round,1273.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,9.0,1.0,2.0,"89,71",16.0,1273.0,1273.0,,450425,1.0,stim,poldrack-single-stim,72.0,s546
272,end_round,1003.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-85.0,10.0,0.0,1.0,"89,71",0.0,1003.0,1003.0,,453959,0.0,stim,poldrack-single-stim,73.0,s546
274,draw_card,1074.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,1.0,2.0,"89,71",14.0,1074.0,1074.0,,457565,,stim,poldrack-single-stim,74.0,s546
275,draw_card,314.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,2.0,2.0,"89,71",28.0,314.0,314.0,,457883,,stim,poldrack-single-stim,74.0,s546
276,draw_card,437.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,3.0,2.0,"89,71",-37.0,437.0,437.0,,458325,3.0,stim,poldrack-single-stim,74.0,s546
278,end_round,1180.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,10.0,0.0,2.0,"89,71",0.0,1180.0,1180.0,,462105,0.0,stim,poldrack-single-stim,75.0,s546
280,draw_card,2545.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,1.0,2.0,"89,71",-75.0,2545.0,2545.0,,467114,1.0,stim,poldrack-single-stim,76.0,s546
282,draw_card,3637.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,1.0,2.0,"89,71",14.0,3637.0,3637.0,,473080,,stim,poldrack-single-stim,77.0,s546
283,draw_card,591.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,2.0,2.0,"89,71",28.0,591.0,591.0,,473674,,stim,poldrack-single-stim,77.0,s546
284,end_round,378.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,12.0,2.0,2.0,"89,71",28.0,378.0,378.0,,474056,2.0,stim,poldrack-single-stim,77.0,s546
286,end_round,3819.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,12.0,0.0,2.0,"89,71",0.0,3819.0,3819.0,,480135,0.0,stim,poldrack-single-stim,78.0,s546
288,draw_card,1479.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1479.0,1479.0,,484283,,stim,poldrack-single-stim,79.0,s546
289,draw_card,424.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,2.0,3.0,"89,71",32.0,424.0,424.0,,484712,,stim,poldrack-single-stim,79.0,s546
290,draw_card,430.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,3.0,3.0,"89,71",48.0,430.0,430.0,,485147,,stim,poldrack-single-stim,79.0,s546
291,end_round,500.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,15.0,3.0,3.0,"89,71",48.0,500.0,500.0,,485652,3.0,stim,poldrack-single-stim,79.0,s546
293,draw_card,1696.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,3.0,"89,71",15.0,1696.0,1696.0,,489813,,stim,poldrack-single-stim,80.0,s546
294,draw_card,363.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,3.0,"89,71",30.0,363.0,363.0,,490181,,stim,poldrack-single-stim,80.0,s546
295,draw_card,308.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,3.0,3.0,"89,71",45.0,308.0,308.0,,490494,,stim,poldrack-single-stim,80.0,s546
296,end_round,445.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,16.0,3.0,3.0,"89,71",45.0,445.0,445.0,,490944,3.0,stim,poldrack-single-stim,80.0,s546
298,end_round,2210.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-35.0,16.0,0.0,5.0,"89,71",0.0,2210.0,2210.0,,495550,0.0,stim,poldrack-single-stim,81.0,s546
300,draw_card,2673.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,1.0,2.0,"89,71",16.0,2673.0,2673.0,,500823,,stim,poldrack-single-stim,82.0,s546
301,draw_card,400.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,2.0,2.0,"89,71",32.0,400.0,400.0,,501227,,stim,poldrack-single-stim,82.0,s546
302,draw_card,322.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,3.0,2.0,"89,71",48.0,322.0,322.0,,501553,,stim,poldrack-single-stim,82.0,s546
303,end_round,343.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,15.0,3.0,2.0,"89,71",48.0,343.0,343.0,,501900,3.0,stim,poldrack-single-stim,82.0,s546
305,draw_card,5690.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,2.0,"89,71",16.0,5690.0,5690.0,,509918,,stim,poldrack-single-stim,83.0,s546
306,draw_card,356.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,2.0,"89,71",32.0,356.0,356.0,,510278,,stim,poldrack-single-stim,83.0,s546
307,draw_card,301.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,3.0,2.0,"89,71",48.0,301.0,301.0,,510584,,stim,poldrack-single-stim,83.0,s546
308,end_round,427.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,15.0,3.0,2.0,"89,71",48.0,427.0,427.0,,511016,3.0,stim,poldrack-single-stim,83.0,s546
310,end_round,1158.0,0.0,test,columbia_card_task_fmri,8.0,71.0,-90.0,16.0,0.0,1.0,"89,71",0.0,1158.0,1158.0,,514774,0.0,stim,poldrack-single-stim,84.0,s546
312,end_round,2312.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-95.0,16.0,0.0,1.0,"89,71",0.0,2312.0,2312.0,,519481,0.0,stim,poldrack-single-stim,85.0,s546
314,draw_card,1117.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,2.0,"89,71",15.0,1117.0,1117.0,,522928,,stim,poldrack-single-stim,86.0,s546
315,draw_card,343.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,2.0,"89,71",30.0,343.0,343.0,,523276,,stim,poldrack-single-stim,86.0,s546
316,draw_card,358.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,2.0,"89,71",45.0,358.0,358.0,,523639,,stim,poldrack-single-stim,86.0,s546
317,end_round,438.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,3.0,2.0,"89,71",45.0,438.0,438.0,,524082,3.0,stim,poldrack-single-stim,86.0,s546
319,end_round,1115.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-85.0,16.0,0.0,2.0,"89,71",0.0,1115.0,1115.0,,527528,0.0,stim,poldrack-single-stim,87.0,s546
