,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
575,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",613.0,orange,6.0,magnitude,switch,,440062,stim,75.0,poldrack-single-stim,s251
578,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1090.0,#1F45FC,7.0,color,switch,,442304,stim,76.0,poldrack-single-stim,s251
581,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",804.0,orange,6.0,magnitude,switch,,445088,stim,77.0,poldrack-single-stim,s251
584,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",632.0,orange,3.0,color,switch,,447464,stim,78.0,poldrack-single-stim,s251
587,100.0,False,89.0,Magnitude,,test,twobytwo,71.0,"89,71",632.0,orange,4.0,magnitude,switch,,449571,stim,79.0,poldrack-single-stim,s251
588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,459574,rest_block,,poldrack-single-stim,s251
593,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",540.0,orange,9.0,color,switch,,465985,stim,0.0,poldrack-single-stim,s251
596,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",630.0,orange,1.0,color,stay,,468225,stim,1.0,poldrack-single-stim,s251
599,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",532.0,orange,1.0,color,stay,,471130,stim,2.0,poldrack-single-stim,s251
602,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",485.0,orange,7.0,color,stay,,474035,stim,3.0,poldrack-single-stim,s251
605,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",473.0,#1F45FC,4.0,color,stay,,476941,stim,4.0,poldrack-single-stim,s251
608,900.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",741.0,#1F45FC,8.0,magnitude,switch,,480118,stim,5.0,poldrack-single-stim,s251
611,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",842.0,#1F45FC,7.0,magnitude,stay,,482631,stim,6.0,poldrack-single-stim,s251
614,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",689.0,#1F45FC,9.0,color,switch,,485535,stim,7.0,poldrack-single-stim,s251
617,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",681.0,orange,4.0,color,stay,,487639,stim,8.0,poldrack-single-stim,s251
620,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",979.0,#1F45FC,8.0,color,stay,,489744,stim,9.0,poldrack-single-stim,s251
623,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",558.0,#1F45FC,2.0,color,stay,,492122,stim,10.0,poldrack-single-stim,s251
626,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",775.0,orange,8.0,magnitude,switch,,494361,stim,11.0,poldrack-single-stim,s251
629,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",572.0,#1F45FC,3.0,color,switch,,497266,stim,12.0,poldrack-single-stim,s251
632,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",479.0,orange,7.0,color,stay,,500715,stim,13.0,poldrack-single-stim,s251
635,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",789.0,orange,9.0,magnitude,switch,,503892,stim,14.0,poldrack-single-stim,s251
638,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",562.0,orange,8.0,magnitude,stay,,507070,stim,15.0,poldrack-single-stim,s251
641,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",708.0,#1F45FC,9.0,color,switch,,509976,stim,16.0,poldrack-single-stim,s251
644,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",607.0,#1F45FC,1.0,magnitude,switch,,512080,stim,17.0,poldrack-single-stim,s251
647,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",588.0,orange,7.0,color,switch,,514322,stim,18.0,poldrack-single-stim,s251
650,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",615.0,orange,8.0,magnitude,switch,,517227,stim,19.0,poldrack-single-stim,s251
653,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",642.0,#1F45FC,3.0,magnitude,stay,,520268,stim,20.0,poldrack-single-stim,s251
656,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",909.0,orange,6.0,magnitude,stay,,522646,stim,21.0,poldrack-single-stim,s251
659,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",726.0,orange,3.0,color,switch,,525688,stim,22.0,poldrack-single-stim,s251
662,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",866.0,#1F45FC,9.0,color,stay,,528064,stim,23.0,poldrack-single-stim,s251
665,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",734.0,orange,9.0,color,stay,,530170,stim,24.0,poldrack-single-stim,s251
668,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",783.0,#1F45FC,7.0,color,stay,,533892,stim,25.0,poldrack-single-stim,s251
671,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1034.0,orange,2.0,magnitude,switch,,536404,stim,26.0,poldrack-single-stim,s251
674,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",501.0,orange,2.0,color,switch,,538509,stim,27.0,poldrack-single-stim,s251
677,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",704.0,orange,2.0,color,stay,,541958,stim,28.0,poldrack-single-stim,s251
680,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",776.0,#1F45FC,8.0,color,stay,,545000,stim,29.0,poldrack-single-stim,s251
683,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",961.0,#1F45FC,8.0,magnitude,switch,,547105,stim,30.0,poldrack-single-stim,s251
686,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",729.0,#1F45FC,2.0,magnitude,stay,,549211,stim,31.0,poldrack-single-stim,s251
689,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",656.0,orange,7.0,color,switch,,551453,stim,32.0,poldrack-single-stim,s251
692,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",574.0,#1F45FC,2.0,magnitude,switch,,554494,stim,33.0,poldrack-single-stim,s251
695,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1126.0,#1F45FC,6.0,color,switch,,556871,stim,34.0,poldrack-single-stim,s251
698,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",887.0,#1F45FC,8.0,color,stay,,560200,stim,35.0,poldrack-single-stim,s251
701,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",679.0,orange,8.0,magnitude,switch,,563106,stim,36.0,poldrack-single-stim,s251
704,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",774.0,#1F45FC,3.0,magnitude,stay,,565211,stim,37.0,poldrack-single-stim,s251
707,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",995.0,#1F45FC,8.0,magnitude,stay,,568389,stim,38.0,poldrack-single-stim,s251
710,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",923.0,orange,3.0,color,switch,,570629,stim,39.0,poldrack-single-stim,s251
713,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",692.0,#1F45FC,4.0,magnitude,switch,,572734,stim,40.0,poldrack-single-stim,s251
716,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",581.0,#1F45FC,6.0,color,switch,,575640,stim,41.0,poldrack-single-stim,s251
719,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",823.0,orange,4.0,color,stay,,578545,stim,42.0,poldrack-single-stim,s251
722,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",830.0,orange,1.0,magnitude,switch,,582131,stim,43.0,poldrack-single-stim,s251
725,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",869.0,orange,2.0,magnitude,stay,,585036,stim,44.0,poldrack-single-stim,s251
728,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",621.0,#1F45FC,8.0,color,switch,,588214,stim,45.0,poldrack-single-stim,s251
731,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",593.0,#1F45FC,2.0,magnitude,switch,,591119,stim,46.0,poldrack-single-stim,s251
734,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",826.0,#1F45FC,1.0,color,switch,,594296,stim,47.0,poldrack-single-stim,s251
737,100.0,False,89.0,High-Low,,test,twobytwo,-1.0,"89,71",-1.0,#1F45FC,4.0,magnitude,switch,,597354,stim,48.0,poldrack-single-stim,s251
740,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",1029.0,#1F45FC,8.0,magnitude,stay,,599459,stim,49.0,poldrack-single-stim,s251
743,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",765.0,#1F45FC,9.0,magnitude,stay,,601566,stim,50.0,poldrack-single-stim,s251
746,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",684.0,orange,6.0,color,switch,,603671,stim,51.0,poldrack-single-stim,s251
749,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",793.0,#1F45FC,3.0,color,stay,,605776,stim,52.0,poldrack-single-stim,s251
752,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",986.0,orange,4.0,color,stay,,608017,stim,53.0,poldrack-single-stim,s251
755,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",528.0,orange,8.0,magnitude,switch,,610921,stim,54.0,poldrack-single-stim,s251
758,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",660.0,orange,8.0,magnitude,stay,,613027,stim,55.0,poldrack-single-stim,s251
761,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",738.0,#1F45FC,1.0,color,switch,,615132,stim,56.0,poldrack-single-stim,s251
764,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",633.0,#1F45FC,2.0,magnitude,switch,,617510,stim,57.0,poldrack-single-stim,s251
767,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",633.0,#1F45FC,1.0,color,switch,,619751,stim,58.0,poldrack-single-stim,s251
770,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",552.0,orange,6.0,magnitude,switch,,621854,stim,59.0,poldrack-single-stim,s251
773,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",591.0,orange,2.0,magnitude,stay,,624895,stim,60.0,poldrack-single-stim,s251
776,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",729.0,#1F45FC,8.0,color,switch,,628617,stim,61.0,poldrack-single-stim,s251
779,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",500.0,#1F45FC,8.0,color,stay,,631930,stim,62.0,poldrack-single-stim,s251
782,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",599.0,orange,3.0,magnitude,switch,,634836,stim,63.0,poldrack-single-stim,s251
785,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",626.0,orange,2.0,color,switch,,637877,stim,64.0,poldrack-single-stim,s251
788,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1043.0,orange,7.0,magnitude,switch,,640119,stim,65.0,poldrack-single-stim,s251
791,100.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1274.0,orange,8.0,color,switch,,642360,stim,66.0,poldrack-single-stim,s251
794,100.0,False,71.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",928.0,orange,1.0,color,stay,,645009,stim,67.0,poldrack-single-stim,s251
797,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",489.0,orange,9.0,magnitude,switch,,648049,stim,68.0,poldrack-single-stim,s251
800,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",829.0,#1F45FC,1.0,color,switch,,650154,stim,69.0,poldrack-single-stim,s251
803,900.0,False,89.0,High-Low,,test,twobytwo,71.0,"89,71",1127.0,orange,1.0,magnitude,switch,,653060,stim,70.0,poldrack-single-stim,s251
806,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",608.0,#1F45FC,2.0,magnitude,stay,,655965,stim,71.0,poldrack-single-stim,s251
809,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1057.0,#1F45FC,3.0,color,switch,,658871,stim,72.0,poldrack-single-stim,s251
812,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1033.0,orange,4.0,magnitude,switch,,661112,stim,73.0,poldrack-single-stim,s251
815,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",856.0,#1F45FC,8.0,magnitude,stay,,664016,stim,74.0,poldrack-single-stim,s251
818,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",608.0,orange,6.0,color,switch,,666922,stim,75.0,poldrack-single-stim,s251
821,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1001.0,#1F45FC,7.0,magnitude,switch,,669027,stim,76.0,poldrack-single-stim,s251
824,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",648.0,orange,6.0,color,switch,,671267,stim,77.0,poldrack-single-stim,s251
827,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",807.0,orange,3.0,magnitude,switch,,673508,stim,78.0,poldrack-single-stim,s251
830,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",766.0,orange,4.0,color,switch,,675748,stim,79.0,poldrack-single-stim,s251
