,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
512,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1236.0,orange,1000.0,8.0,color,stay,,383734,stim,54.0,poldrack-single-stim,s556
515,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",396.0,#1F45FC,1000.0,4.0,color,stay,,386776,stim,55.0,poldrack-single-stim,s556
518,900.0,2408.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",631.0,orange,1000.0,4.0,color,stay,,390088,stim,56.0,poldrack-single-stim,s556
521,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",464.0,orange,1000.0,1.0,magnitude,switch,,393130,stim,57.0,poldrack-single-stim,s556
524,100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",882.0,orange,1000.0,4.0,color,switch,,395641,stim,58.0,poldrack-single-stim,s556
527,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",716.0,orange,1000.0,2.0,color,stay,,397881,stim,59.0,poldrack-single-stim,s556
530,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1149.0,#1F45FC,1000.0,2.0,magnitude,switch,,399985,stim,60.0,poldrack-single-stim,s556
533,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",902.0,#1F45FC,1000.0,1.0,magnitude,stay,,402362,stim,61.0,poldrack-single-stim,s556
536,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",1084.0,#1F45FC,1000.0,7.0,magnitude,stay,,404465,stim,62.0,poldrack-single-stim,s556
539,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",792.0,#1F45FC,1000.0,9.0,magnitude,stay,,406841,stim,63.0,poldrack-single-stim,s556
542,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",667.0,orange,1000.0,1.0,magnitude,stay,,410017,stim,64.0,poldrack-single-stim,s556
545,900.0,2952.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",363.0,#1F45FC,1000.0,2.0,color,switch,,413874,stim,65.0,poldrack-single-stim,s556
548,100.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",722.0,#1F45FC,1000.0,9.0,color,stay,,416659,stim,66.0,poldrack-single-stim,s556
551,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",805.0,orange,1000.0,4.0,magnitude,switch,,419699,stim,67.0,poldrack-single-stim,s556
554,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1106.0,#1F45FC,1000.0,4.0,magnitude,stay,,422074,stim,68.0,poldrack-single-stim,s556
557,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",670.0,#1F45FC,1000.0,1.0,magnitude,stay,,425252,stim,69.0,poldrack-single-stim,s556
560,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",597.0,#1F45FC,1000.0,4.0,magnitude,stay,,428291,stim,70.0,poldrack-single-stim,s556
563,100.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1266.0,#1F45FC,1000.0,7.0,color,switch,,430805,stim,71.0,poldrack-single-stim,s556
566,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1048.0,#1F45FC,1000.0,4.0,magnitude,switch,,433044,stim,72.0,poldrack-single-stim,s556
569,100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",949.0,orange,1000.0,4.0,magnitude,stay,,435285,stim,73.0,poldrack-single-stim,s556
572,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",857.0,#1F45FC,1000.0,2.0,color,switch,,437389,stim,74.0,poldrack-single-stim,s556
575,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1051.0,#1F45FC,1000.0,1.0,color,stay,,440294,stim,75.0,poldrack-single-stim,s556
578,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",899.0,orange,1000.0,2.0,magnitude,switch,,442397,stim,76.0,poldrack-single-stim,s556
581,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",866.0,#1F45FC,1000.0,7.0,color,switch,,444502,stim,77.0,poldrack-single-stim,s556
584,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",548.0,orange,1000.0,4.0,magnitude,switch,,447406,stim,78.0,poldrack-single-stim,s556
587,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1097.0,#1F45FC,1000.0,8.0,color,switch,,449782,stim,79.0,poldrack-single-stim,s556
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,459785,rest_block,,poldrack-single-stim,s556
593,900.0,2408.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",517.0,orange,1000.0,1.0,magnitude,stay,,466602,stim,0.0,poldrack-single-stim,s556
596,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",493.0,#1F45FC,1000.0,2.0,color,switch,,469507,stim,1.0,poldrack-single-stim,s556
599,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",497.0,orange,1000.0,2.0,magnitude,switch,,472547,stim,2.0,poldrack-single-stim,s556
602,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",557.0,orange,1000.0,8.0,magnitude,stay,,475451,stim,3.0,poldrack-single-stim,s556
605,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",919.0,#1F45FC,1000.0,9.0,color,switch,,477692,stim,4.0,poldrack-single-stim,s556
608,900.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",652.0,orange,1000.0,8.0,color,stay,,481141,stim,5.0,poldrack-single-stim,s556
611,900.0,2680.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",587.0,orange,1000.0,4.0,color,stay,,484726,stim,6.0,poldrack-single-stim,s556
614,900.0,3088.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",390.0,#1F45FC,1000.0,7.0,color,stay,,488719,stim,7.0,poldrack-single-stim,s556
617,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",535.0,orange,1000.0,9.0,color,stay,,491759,stim,8.0,poldrack-single-stim,s556
620,100.0,2544.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",981.0,orange,1000.0,7.0,magnitude,switch,,494406,stim,9.0,poldrack-single-stim,s556
623,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",988.0,orange,1000.0,3.0,color,switch,,496511,stim,10.0,poldrack-single-stim,s556
626,100.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",790.0,#1F45FC,1000.0,8.0,color,stay,,498752,stim,11.0,poldrack-single-stim,s556
629,900.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",508.0,#1F45FC,1000.0,9.0,color,stay,,501656,stim,12.0,poldrack-single-stim,s556
632,100.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",634.0,#1F45FC,1000.0,2.0,color,stay,,504167,stim,13.0,poldrack-single-stim,s556
635,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",653.0,orange,1000.0,7.0,magnitude,switch,,507070,stim,14.0,poldrack-single-stim,s556
638,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",750.0,orange,1000.0,6.0,magnitude,stay,,509975,stim,15.0,poldrack-single-stim,s556
641,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",869.0,orange,1000.0,2.0,magnitude,stay,,512080,stim,16.0,poldrack-single-stim,s556
644,100.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",909.0,#1F45FC,1000.0,1.0,color,switch,,514865,stim,17.0,poldrack-single-stim,s556
647,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",880.0,orange,1000.0,6.0,magnitude,switch,,517242,stim,18.0,poldrack-single-stim,s556
650,100.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",700.0,#1F45FC,1000.0,7.0,color,switch,,519754,stim,19.0,poldrack-single-stim,s556
653,100.0,3224.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1304.0,orange,1000.0,4.0,color,stay,,523082,stim,20.0,poldrack-single-stim,s556
656,100.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",644.0,#1F45FC,1000.0,9.0,color,stay,,525594,stim,21.0,poldrack-single-stim,s556
659,900.0,2816.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",378.0,orange,1000.0,6.0,color,stay,,529315,stim,22.0,poldrack-single-stim,s556
662,100.0,2408.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",613.0,orange,1000.0,2.0,color,stay,,531827,stim,23.0,poldrack-single-stim,s556
665,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",517.0,orange,1000.0,3.0,magnitude,switch,,534867,stim,24.0,poldrack-single-stim,s556
668,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",393.0,orange,1000.0,2.0,color,switch,,537907,stim,25.0,poldrack-single-stim,s556
671,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",742.0,#1F45FC,1000.0,9.0,magnitude,switch,,540011,stim,26.0,poldrack-single-stim,s556
674,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",946.0,orange,1000.0,8.0,magnitude,stay,,542116,stim,27.0,poldrack-single-stim,s556
677,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",809.0,orange,1000.0,7.0,magnitude,stay,,544491,stim,28.0,poldrack-single-stim,s556
680,100.0,2408.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1103.0,orange,1000.0,3.0,color,switch,,547004,stim,29.0,poldrack-single-stim,s556
683,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1257.0,orange,1000.0,6.0,color,stay,,549908,stim,30.0,poldrack-single-stim,s556
686,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1172.0,#1F45FC,1000.0,4.0,magnitude,switch,,552947,stim,31.0,poldrack-single-stim,s556
689,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",570.0,orange,1000.0,4.0,magnitude,stay,,555851,stim,32.0,poldrack-single-stim,s556
692,900.0,2408.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",468.0,orange,1000.0,3.0,magnitude,stay,,559164,stim,33.0,poldrack-single-stim,s556
695,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",521.0,#1F45FC,1000.0,8.0,color,switch,,562340,stim,34.0,poldrack-single-stim,s556
698,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",805.0,#1F45FC,1000.0,7.0,magnitude,switch,,565244,stim,35.0,poldrack-single-stim,s556
701,100.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",719.0,orange,1000.0,3.0,magnitude,stay,,567620,stim,36.0,poldrack-single-stim,s556
704,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",521.0,orange,1000.0,9.0,color,switch,,570523,stim,37.0,poldrack-single-stim,s556
707,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",873.0,#1F45FC,1000.0,3.0,magnitude,switch,,572628,stim,38.0,poldrack-single-stim,s556
710,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1412.0,#1F45FC,1000.0,7.0,color,switch,,575804,stim,39.0,poldrack-single-stim,s556
713,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",675.0,orange,1000.0,1.0,magnitude,switch,,578846,stim,40.0,poldrack-single-stim,s556
716,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",482.0,orange,1000.0,3.0,color,switch,,581750,stim,41.0,poldrack-single-stim,s556
719,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",951.0,orange,1000.0,7.0,color,stay,,583855,stim,42.0,poldrack-single-stim,s556
722,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",883.0,#1F45FC,1000.0,8.0,magnitude,switch,,585959,stim,43.0,poldrack-single-stim,s556
725,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1141.0,#1F45FC,1000.0,8.0,color,switch,,588064,stim,44.0,poldrack-single-stim,s556
728,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",726.0,#1F45FC,1000.0,8.0,color,stay,,590968,stim,45.0,poldrack-single-stim,s556
731,900.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",511.0,orange,1000.0,4.0,color,stay,,594008,stim,46.0,poldrack-single-stim,s556
734,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",688.0,#1F45FC,1000.0,9.0,magnitude,switch,,596914,stim,47.0,poldrack-single-stim,s556
737,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",584.0,orange,1000.0,3.0,color,switch,,599818,stim,48.0,poldrack-single-stim,s556
740,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",802.0,orange,1000.0,8.0,magnitude,switch,,602859,stim,49.0,poldrack-single-stim,s556
743,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",596.0,orange,1000.0,4.0,color,switch,,605762,stim,50.0,poldrack-single-stim,s556
746,900.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",663.0,#1F45FC,1000.0,4.0,color,stay,,608803,stim,51.0,poldrack-single-stim,s556
749,100.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",833.0,orange,1000.0,1.0,magnitude,switch,,611588,stim,52.0,poldrack-single-stim,s556
752,100.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",854.0,orange,1000.0,8.0,color,switch,,613965,stim,53.0,poldrack-single-stim,s556
755,100.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",885.0,orange,1000.0,8.0,color,stay,,616205,stim,54.0,poldrack-single-stim,s556
758,900.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",572.0,#1F45FC,1000.0,4.0,color,stay,,619110,stim,55.0,poldrack-single-stim,s556
761,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",551.0,orange,1000.0,4.0,color,stay,,622150,stim,56.0,poldrack-single-stim,s556
764,900.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",597.0,orange,1000.0,1.0,magnitude,switch,,625734,stim,57.0,poldrack-single-stim,s556
767,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",926.0,orange,1000.0,4.0,color,switch,,628110,stim,58.0,poldrack-single-stim,s556
770,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",747.0,orange,1000.0,2.0,color,stay,,630214,stim,59.0,poldrack-single-stim,s556
773,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",845.0,#1F45FC,1000.0,2.0,magnitude,switch,,632318,stim,60.0,poldrack-single-stim,s556
776,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",670.0,#1F45FC,1000.0,1.0,magnitude,stay,,634558,stim,61.0,poldrack-single-stim,s556
779,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1235.0,#1F45FC,1000.0,7.0,magnitude,stay,,636662,stim,62.0,poldrack-single-stim,s556
782,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",710.0,#1F45FC,1000.0,9.0,magnitude,stay,,638766,stim,63.0,poldrack-single-stim,s556
785,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",444.0,orange,1000.0,1.0,magnitude,stay,,641670,stim,64.0,poldrack-single-stim,s556
788,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",414.0,#1F45FC,1000.0,2.0,color,switch,,644846,stim,65.0,poldrack-single-stim,s556
791,100.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",667.0,#1F45FC,1000.0,9.0,color,stay,,647357,stim,66.0,poldrack-single-stim,s556
794,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",626.0,orange,1000.0,4.0,magnitude,switch,,650262,stim,67.0,poldrack-single-stim,s556
797,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1424.0,#1F45FC,1000.0,4.0,magnitude,stay,,652366,stim,68.0,poldrack-single-stim,s556
800,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",794.0,#1F45FC,1000.0,1.0,magnitude,stay,,655271,stim,69.0,poldrack-single-stim,s556
803,900.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",911.0,#1F45FC,1000.0,4.0,magnitude,stay,,658448,stim,70.0,poldrack-single-stim,s556
806,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1212.0,#1F45FC,1000.0,7.0,color,switch,,660689,stim,71.0,poldrack-single-stim,s556
809,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",802.0,#1F45FC,1000.0,4.0,magnitude,switch,,662793,stim,72.0,poldrack-single-stim,s556
812,100.0,2544.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",813.0,orange,1000.0,4.0,magnitude,stay,,665442,stim,73.0,poldrack-single-stim,s556
815,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",770.0,#1F45FC,1000.0,2.0,color,switch,,667817,stim,74.0,poldrack-single-stim,s556
818,900.0,2272.0,False,71.0,Color,stay,test,twobytwo,,89.0,"89,71",897.0,#1F45FC,1000.0,1.0,color,stay,,670994,stim,75.0,poldrack-single-stim,s556
821,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1009.0,orange,1000.0,2.0,magnitude,switch,,673099,stim,76.0,poldrack-single-stim,s556
824,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",900.0,#1F45FC,1000.0,7.0,color,switch,,675204,stim,77.0,poldrack-single-stim,s556
827,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1374.0,orange,1000.0,4.0,magnitude,switch,,678244,stim,78.0,poldrack-single-stim,s556
830,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",879.0,#1F45FC,1000.0,8.0,color,switch,,680349,stim,79.0,poldrack-single-stim,s556
