,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
221,end_round,596.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-80.0,15.0,1.0,2.0,"89,71",17.0,596.0,596.0,,404193,1.0,stim,poldrack-single-stim,61.0,s373
223,draw_card,1508.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,1.0,1.0,"89,71",1.0,1508.0,1508.0,,408300,,stim,poldrack-single-stim,62.0,s373
224,draw_card,1314.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,2.0,1.0,"89,71",2.0,1314.0,1314.0,,409618,,stim,poldrack-single-stim,62.0,s373
225,draw_card,2077.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,3.0,1.0,"89,71",3.0,2077.0,2077.0,,411699,,stim,poldrack-single-stim,62.0,s373
226,draw_card,1138.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,4.0,1.0,"89,71",4.0,1138.0,1138.0,,412841,,stim,poldrack-single-stim,62.0,s373
227,draw_card,2157.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,5.0,1.0,"89,71",5.0,2157.0,2157.0,,415001,,stim,poldrack-single-stim,62.0,s373
228,draw_card,1154.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-15.0,16.0,6.0,1.0,"89,71",6.0,1154.0,1154.0,,416158,,stim,poldrack-single-stim,62.0,s373
229,end_round,648.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-15.0,16.0,6.0,1.0,"89,71",6.0,648.0,648.0,,416811,6.0,stim,poldrack-single-stim,62.0,s373
231,draw_card,3699.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,1.0,1.0,"89,71",10.0,3699.0,3699.0,,422770,,stim,poldrack-single-stim,63.0,s373
232,end_round,2230.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-100.0,16.0,1.0,1.0,"89,71",10.0,2230.0,2230.0,,425004,1.0,stim,poldrack-single-stim,63.0,s373
234,draw_card,2263.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,2.0,"89,71",15.0,2263.0,2263.0,,429527,,stim,poldrack-single-stim,64.0,s373
235,draw_card,646.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,2.0,"89,71",-60.0,646.0,646.0,,430176,2.0,stim,poldrack-single-stim,64.0,s373
237,draw_card,1627.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,1.0,2.0,"89,71",16.0,1627.0,1627.0,,434335,,stim,poldrack-single-stim,65.0,s373
238,draw_card,802.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,2.0,2.0,"89,71",32.0,802.0,802.0,,435142,,stim,poldrack-single-stim,65.0,s373
239,end_round,741.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,16.0,2.0,2.0,"89,71",32.0,741.0,741.0,,435886,2.0,stim,poldrack-single-stim,65.0,s373
241,draw_card,1778.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,1.0,5.0,"89,71",4.0,1778.0,1778.0,,440130,,stim,poldrack-single-stim,66.0,s373
242,draw_card,1589.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,2.0,5.0,"89,71",8.0,1589.0,1589.0,,441723,,stim,poldrack-single-stim,66.0,s373
243,draw_card,1031.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,3.0,5.0,"89,71",12.0,1031.0,1031.0,,442757,,stim,poldrack-single-stim,66.0,s373
244,draw_card,1597.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,4.0,5.0,"89,71",16.0,1597.0,1597.0,,444358,,stim,poldrack-single-stim,66.0,s373
245,draw_card,837.0,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,5.0,5.0,"89,71",20.0,837.0,837.0,,445198,,stim,poldrack-single-stim,66.0,s373
246,end_round,1640.0,0.0,test,columbia_card_task_fmri,4.0,71.0,-5.0,16.0,5.0,5.0,"89,71",20.0,1640.0,1640.0,,446842,5.0,stim,poldrack-single-stim,66.0,s373
248,draw_card,1898.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,1.0,1.0,"89,71",14.0,1898.0,1898.0,,451003,,stim,poldrack-single-stim,67.0,s373
249,end_round,545.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,6.0,1.0,1.0,"89,71",14.0,545.0,545.0,,451552,1.0,stim,poldrack-single-stim,67.0,s373
251,draw_card,2421.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,1.0,1.0,"89,71",15.0,2421.0,2421.0,,456436,,stim,poldrack-single-stim,68.0,s373
252,draw_card,1297.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,2.0,1.0,"89,71",30.0,1297.0,1297.0,,457737,,stim,poldrack-single-stim,68.0,s373
253,end_round,564.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,6.0,2.0,1.0,"89,71",30.0,564.0,564.0,,458304,2.0,stim,poldrack-single-stim,68.0,s373
255,draw_card,1071.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,1.0,1.0,"89,71",-70.0,1071.0,1071.0,,461840,1.0,stim,poldrack-single-stim,69.0,s373
257,draw_card,2091.0,0.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,1.0,2.0,"89,71",23.0,2091.0,2091.0,,466466,,stim,poldrack-single-stim,70.0,s373
258,end_round,591.0,0.0,test,columbia_card_task_fmri,23.0,71.0,-60.0,8.0,1.0,2.0,"89,71",23.0,591.0,591.0,,467061,1.0,stim,poldrack-single-stim,70.0,s373
260,draw_card,1955.0,0.0,test,columbia_card_task_fmri,27.0,89.0,-70.0,8.0,1.0,2.0,"89,71",27.0,1955.0,1955.0,,471482,,stim,poldrack-single-stim,71.0,s373
261,end_round,564.0,0.0,test,columbia_card_task_fmri,27.0,71.0,-70.0,8.0,1.0,2.0,"89,71",27.0,564.0,564.0,,472051,1.0,stim,poldrack-single-stim,71.0,s373
263,draw_card,1958.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,1.0,2.0,"89,71",-65.0,1958.0,1958.0,,476677,1.0,stim,poldrack-single-stim,72.0,s373
265,draw_card,1826.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,1.0,1.0,"89,71",13.0,1826.0,1826.0,,480901,,stim,poldrack-single-stim,73.0,s373
266,draw_card,597.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,2.0,1.0,"89,71",26.0,597.0,597.0,,481502,,stim,poldrack-single-stim,73.0,s373
267,end_round,564.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-85.0,10.0,2.0,1.0,"89,71",26.0,564.0,564.0,,482069,2.0,stim,poldrack-single-stim,73.0,s373
269,draw_card,1596.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,1.0,2.0,"89,71",14.0,1596.0,1596.0,,486197,,stim,poldrack-single-stim,74.0,s373
270,end_round,533.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,10.0,1.0,2.0,"89,71",14.0,533.0,533.0,,486734,1.0,stim,poldrack-single-stim,74.0,s373
272,draw_card,2524.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,1.0,2.0,"89,71",17.0,2524.0,2524.0,,491861,,stim,poldrack-single-stim,75.0,s373
273,end_round,482.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,10.0,1.0,2.0,"89,71",17.0,482.0,482.0,,492347,1.0,stim,poldrack-single-stim,75.0,s373
275,draw_card,2314.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,1.0,2.0,"89,71",-75.0,2314.0,2314.0,,497059,1.0,stim,poldrack-single-stim,76.0,s373
277,draw_card,2497.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,1.0,2.0,"89,71",14.0,2497.0,2497.0,,502160,,stim,poldrack-single-stim,77.0,s373
278,end_round,875.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,12.0,1.0,2.0,"89,71",14.0,875.0,875.0,,503039,1.0,stim,poldrack-single-stim,77.0,s373
280,draw_card,1864.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,1.0,2.0,"89,71",16.0,1864.0,1864.0,,507232,,stim,poldrack-single-stim,78.0,s373
281,draw_card,1192.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,2.0,2.0,"89,71",32.0,1192.0,1192.0,,508428,,stim,poldrack-single-stim,78.0,s373
282,end_round,537.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,12.0,2.0,2.0,"89,71",32.0,537.0,537.0,,508969,2.0,stim,poldrack-single-stim,78.0,s373
284,draw_card,1863.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1863.0,1863.0,,513095,,stim,poldrack-single-stim,79.0,s373
285,draw_card,1330.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,2.0,3.0,"89,71",32.0,1330.0,1330.0,,514430,,stim,poldrack-single-stim,79.0,s373
286,end_round,954.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,15.0,2.0,3.0,"89,71",32.0,954.0,954.0,,515388,2.0,stim,poldrack-single-stim,79.0,s373
288,draw_card,2201.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,3.0,"89,71",15.0,2201.0,2201.0,,520055,,stim,poldrack-single-stim,80.0,s373
289,draw_card,961.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,3.0,"89,71",30.0,961.0,961.0,,521021,,stim,poldrack-single-stim,80.0,s373
290,end_round,442.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,16.0,2.0,3.0,"89,71",30.0,442.0,442.0,,521468,2.0,stim,poldrack-single-stim,80.0,s373
292,draw_card,1746.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,1.0,5.0,"89,71",14.0,1746.0,1746.0,,526493,,stim,poldrack-single-stim,81.0,s373
293,draw_card,1342.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,2.0,5.0,"89,71",-21.0,1342.0,1342.0,,527839,2.0,stim,poldrack-single-stim,81.0,s373
295,draw_card,2206.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,1.0,2.0,"89,71",16.0,2206.0,2206.0,,532307,,stim,poldrack-single-stim,82.0,s373
296,draw_card,1518.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,2.0,2.0,"89,71",32.0,1518.0,1518.0,,533830,,stim,poldrack-single-stim,82.0,s373
297,end_round,1480.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,15.0,2.0,2.0,"89,71",32.0,1480.0,1480.0,,535314,2.0,stim,poldrack-single-stim,82.0,s373
299,draw_card,1565.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,2.0,"89,71",16.0,1565.0,1565.0,,539138,,stim,poldrack-single-stim,83.0,s373
300,draw_card,863.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,2.0,"89,71",-54.0,863.0,863.0,,540006,2.0,stim,poldrack-single-stim,83.0,s373
302,draw_card,2038.0,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,1.0,1.0,"89,71",8.0,2038.0,2038.0,,544375,,stim,poldrack-single-stim,84.0,s373
303,draw_card,1254.0,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,2.0,1.0,"89,71",16.0,1254.0,1254.0,,545633,,stim,poldrack-single-stim,84.0,s373
304,end_round,978.0,0.0,test,columbia_card_task_fmri,8.0,71.0,-90.0,16.0,2.0,1.0,"89,71",16.0,978.0,978.0,,546617,2.0,stim,poldrack-single-stim,84.0,s373
306,draw_card,2076.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,1.0,1.0,"89,71",10.0,2076.0,2076.0,,551432,,stim,poldrack-single-stim,85.0,s373
307,end_round,1739.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-95.0,16.0,1.0,1.0,"89,71",10.0,1739.0,1739.0,,553175,1.0,stim,poldrack-single-stim,85.0,s373
309,draw_card,1339.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,2.0,"89,71",15.0,1339.0,1339.0,,556909,,stim,poldrack-single-stim,86.0,s373
310,draw_card,581.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,2.0,"89,71",30.0,581.0,581.0,,557494,,stim,poldrack-single-stim,86.0,s373
311,draw_card,1145.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,2.0,"89,71",-40.0,1145.0,1145.0,,558643,3.0,stim,poldrack-single-stim,86.0,s373
313,draw_card,1953.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,1.0,2.0,"89,71",16.0,1953.0,1953.0,,562925,,stim,poldrack-single-stim,87.0,s373
314,draw_card,702.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,2.0,2.0,"89,71",32.0,702.0,702.0,,563632,,stim,poldrack-single-stim,87.0,s373
315,end_round,555.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-85.0,16.0,2.0,2.0,"89,71",32.0,555.0,555.0,,564191,2.0,stim,poldrack-single-stim,87.0,s373
