,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
227,draw_card,2178.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,1.0,1.0,"89,71",15.0,2178.0,2178.0,,445638,,stim,poldrack-single-stim,68.0,s573
228,end_round,631.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,6.0,1.0,1.0,"89,71",15.0,631.0,631.0,,446272,1.0,stim,poldrack-single-stim,68.0,s573
230,draw_card,2700.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,1.0,1.0,"89,71",16.0,2700.0,2700.0,,451366,,stim,poldrack-single-stim,69.0,s573
231,end_round,590.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,6.0,1.0,1.0,"89,71",16.0,590.0,590.0,,451959,1.0,stim,poldrack-single-stim,69.0,s573
233,draw_card,1802.0,0.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,1.0,2.0,"89,71",23.0,1802.0,1802.0,,456361,,stim,poldrack-single-stim,70.0,s573
234,end_round,754.0,0.0,test,columbia_card_task_fmri,23.0,71.0,-60.0,8.0,1.0,2.0,"89,71",23.0,754.0,754.0,,457119,1.0,stim,poldrack-single-stim,70.0,s573
236,draw_card,1518.0,1.0,test,columbia_card_task_fmri,27.0,89.0,-70.0,8.0,1.0,2.0,"89,71",-70.0,1518.0,1518.0,,461302,1.0,stim,poldrack-single-stim,71.0,s573
238,draw_card,1273.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,1.0,2.0,"89,71",16.0,1273.0,1273.0,,464973,,stim,poldrack-single-stim,72.0,s573
239,end_round,880.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,9.0,1.0,2.0,"89,71",16.0,880.0,880.0,,465856,1.0,stim,poldrack-single-stim,72.0,s573
241,end_round,1974.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-85.0,10.0,0.0,1.0,"89,71",0.0,1974.0,1974.0,,470229,0.0,stim,poldrack-single-stim,73.0,s573
243,draw_card,1760.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,1.0,2.0,"89,71",14.0,1760.0,1760.0,,474250,,stim,poldrack-single-stim,74.0,s573
244,end_round,983.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,10.0,1.0,2.0,"89,71",14.0,983.0,983.0,,475235,1.0,stim,poldrack-single-stim,74.0,s573
246,draw_card,1675.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,1.0,2.0,"89,71",17.0,1675.0,1675.0,,479237,,stim,poldrack-single-stim,75.0,s573
247,end_round,704.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,10.0,1.0,2.0,"89,71",17.0,704.0,704.0,,479945,1.0,stim,poldrack-single-stim,75.0,s573
249,draw_card,1150.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,1.0,2.0,"89,71",13.0,1150.0,1150.0,,483353,,stim,poldrack-single-stim,76.0,s573
250,end_round,746.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,12.0,1.0,2.0,"89,71",13.0,746.0,746.0,,484102,1.0,stim,poldrack-single-stim,76.0,s573
252,draw_card,1609.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,1.0,2.0,"89,71",14.0,1609.0,1609.0,,487972,,stim,poldrack-single-stim,77.0,s573
253,end_round,657.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,12.0,1.0,2.0,"89,71",14.0,657.0,657.0,,488632,1.0,stim,poldrack-single-stim,77.0,s573
255,draw_card,1576.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,1.0,2.0,"89,71",16.0,1576.0,1576.0,,492605,,stim,poldrack-single-stim,78.0,s573
256,end_round,806.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,12.0,1.0,2.0,"89,71",16.0,806.0,806.0,,493414,1.0,stim,poldrack-single-stim,78.0,s573
258,draw_card,1278.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1278.0,1278.0,,497087,,stim,poldrack-single-stim,79.0,s573
259,end_round,1481.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1481.0,1481.0,,498571,1.0,stim,poldrack-single-stim,79.0,s573
261,draw_card,1524.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,3.0,"89,71",15.0,1524.0,1524.0,,502834,,stim,poldrack-single-stim,80.0,s573
262,end_round,1366.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,16.0,1.0,3.0,"89,71",15.0,1366.0,1366.0,,504204,1.0,stim,poldrack-single-stim,80.0,s573
264,draw_card,1882.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,1.0,5.0,"89,71",-35.0,1882.0,1882.0,,508550,1.0,stim,poldrack-single-stim,81.0,s573
266,draw_card,1407.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,1.0,2.0,"89,71",16.0,1407.0,1407.0,,512283,,stim,poldrack-single-stim,82.0,s573
267,end_round,1187.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,15.0,1.0,2.0,"89,71",16.0,1187.0,1187.0,,513474,1.0,stim,poldrack-single-stim,82.0,s573
269,draw_card,1524.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,2.0,"89,71",16.0,1524.0,1524.0,,517329,,stim,poldrack-single-stim,83.0,s573
270,end_round,684.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,15.0,1.0,2.0,"89,71",16.0,684.0,684.0,,518018,1.0,stim,poldrack-single-stim,83.0,s573
272,draw_card,2626.0,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,1.0,1.0,"89,71",8.0,2626.0,2626.0,,523245,,stim,poldrack-single-stim,84.0,s573
273,draw_card,3238.0,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,2.0,1.0,"89,71",16.0,3238.0,3238.0,,526487,,stim,poldrack-single-stim,84.0,s573
274,end_round,1345.0,0.0,test,columbia_card_task_fmri,8.0,71.0,-90.0,16.0,2.0,1.0,"89,71",16.0,1345.0,1345.0,,527836,2.0,stim,poldrack-single-stim,84.0,s573
276,draw_card,2002.0,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,1.0,1.0,"89,71",10.0,2002.0,2002.0,,532577,,stim,poldrack-single-stim,85.0,s573
277,end_round,799.0,0.0,test,columbia_card_task_fmri,10.0,71.0,-95.0,16.0,1.0,1.0,"89,71",10.0,799.0,799.0,,533381,1.0,stim,poldrack-single-stim,85.0,s573
279,draw_card,1620.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,2.0,"89,71",15.0,1620.0,1620.0,,537532,,stim,poldrack-single-stim,86.0,s573
280,draw_card,1512.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,2.0,"89,71",30.0,1512.0,1512.0,,539049,,stim,poldrack-single-stim,86.0,s573
281,end_round,1974.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,2.0,2.0,"89,71",30.0,1974.0,1974.0,,541028,2.0,stim,poldrack-single-stim,86.0,s573
283,draw_card,1895.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,1.0,2.0,"89,71",16.0,1895.0,1895.0,,546068,,stim,poldrack-single-stim,87.0,s573
284,end_round,1000.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-85.0,16.0,1.0,2.0,"89,71",16.0,1000.0,1000.0,,547072,1.0,stim,poldrack-single-stim,87.0,s573
