,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
509,900.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",625.0,orange,1000.0,1.0,color,stay,,390723,stim,53.0,poldrack-single-stim,s574
512,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",797.0,orange,1000.0,2.0,magnitude,switch,,393103,stim,54.0,poldrack-single-stim,s574
515,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",862.0,#1F45FC,1000.0,4.0,magnitude,stay,,395210,stim,55.0,poldrack-single-stim,s574
518,100.0,2272.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",991.0,#1F45FC,1000.0,4.0,color,switch,,397589,stim,56.0,poldrack-single-stim,s574
521,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",882.0,#1F45FC,1000.0,6.0,magnitude,switch,,399696,stim,57.0,poldrack-single-stim,s574
524,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",862.0,#1F45FC,1000.0,8.0,color,switch,,401802,stim,58.0,poldrack-single-stim,s574
527,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",653.0,orange,1000.0,1.0,magnitude,switch,,404981,stim,59.0,poldrack-single-stim,s574
530,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",683.0,#1F45FC,1000.0,2.0,magnitude,stay,,407221,stim,60.0,poldrack-single-stim,s574
533,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",403.0,orange,1000.0,8.0,color,switch,,410128,stim,61.0,poldrack-single-stim,s574
536,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",507.0,#1F45FC,1000.0,2.0,color,stay,,413035,stim,62.0,poldrack-single-stim,s574
539,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",453.0,orange,1000.0,6.0,magnitude,switch,,415942,stim,63.0,poldrack-single-stim,s574
542,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",659.0,orange,1000.0,3.0,color,switch,,418048,stim,64.0,poldrack-single-stim,s574
545,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",480.0,orange,1000.0,4.0,magnitude,switch,,420959,stim,65.0,poldrack-single-stim,s574
548,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",600.0,#1F45FC,1000.0,8.0,color,switch,,424000,stim,66.0,poldrack-single-stim,s574
551,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",767.0,orange,1000.0,9.0,color,stay,,426906,stim,67.0,poldrack-single-stim,s574
554,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",928.0,orange,1000.0,9.0,magnitude,switch,,429813,stim,68.0,poldrack-single-stim,s574
557,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1015.0,orange,1000.0,6.0,color,switch,,432854,stim,69.0,poldrack-single-stim,s574
560,900.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",705.0,#1F45FC,1000.0,4.0,magnitude,switch,,435760,stim,70.0,poldrack-single-stim,s574
563,100.0,2136.0,False,89.0,High-Low,stay,test,twobytwo,,71.0,"89,71",843.0,orange,1000.0,9.0,magnitude,stay,,438007,stim,71.0,poldrack-single-stim,s574
566,900.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1083.0,#1F45FC,1000.0,9.0,color,switch,,441591,stim,72.0,poldrack-single-stim,s574
569,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",772.0,orange,1000.0,6.0,magnitude,switch,,443969,stim,73.0,poldrack-single-stim,s574
572,900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",724.0,#1F45FC,1000.0,7.0,magnitude,stay,,447010,stim,74.0,poldrack-single-stim,s574
575,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",662.0,#1F45FC,1000.0,3.0,color,switch,,449922,stim,75.0,poldrack-single-stim,s574
578,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",528.0,orange,1000.0,1.0,magnitude,switch,,452962,stim,76.0,poldrack-single-stim,s574
581,900.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",569.0,#1F45FC,1000.0,1.0,color,switch,,456551,stim,77.0,poldrack-single-stim,s574
584,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",556.0,orange,1000.0,1.0,magnitude,switch,,459734,stim,78.0,poldrack-single-stim,s574
587,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",822.0,#1F45FC,1000.0,4.0,color,switch,,462642,stim,79.0,poldrack-single-stim,s574
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,472648,rest_block,,poldrack-single-stim,s574
593,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",737.0,orange,1000.0,4.0,color,switch,,479070,stim,0.0,poldrack-single-stim,s574
596,100.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",571.0,orange,1000.0,9.0,color,stay,,481310,stim,1.0,poldrack-single-stim,s574
599,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",754.0,orange,1000.0,2.0,color,stay,,483416,stim,2.0,poldrack-single-stim,s574
602,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",390.0,#1F45FC,1000.0,8.0,color,stay,,486323,stim,3.0,poldrack-single-stim,s574
605,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",434.0,#1F45FC,1000.0,3.0,color,stay,,489230,stim,4.0,poldrack-single-stim,s574
608,900.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",742.0,orange,1000.0,7.0,magnitude,switch,,492409,stim,5.0,poldrack-single-stim,s574
611,900.0,2408.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",648.0,orange,1000.0,6.0,magnitude,stay,,495721,stim,6.0,poldrack-single-stim,s574
614,100.0,2000.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",821.0,orange,1000.0,9.0,color,switch,,497828,stim,7.0,poldrack-single-stim,s574
617,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1066.0,#1F45FC,1000.0,3.0,color,stay,,500734,stim,8.0,poldrack-single-stim,s574
620,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",657.0,orange,1000.0,6.0,color,stay,,502841,stim,9.0,poldrack-single-stim,s574
623,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",512.0,#1F45FC,1000.0,1.0,color,stay,,506020,stim,10.0,poldrack-single-stim,s574
626,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",969.0,#1F45FC,1000.0,2.0,magnitude,switch,,508265,stim,11.0,poldrack-single-stim,s574
629,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",718.0,orange,1000.0,9.0,color,switch,,510372,stim,12.0,poldrack-single-stim,s574
632,900.0,2544.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",414.0,orange,1000.0,6.0,color,stay,,513823,stim,13.0,poldrack-single-stim,s574
635,100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",710.0,orange,1000.0,7.0,magnitude,switch,,516202,stim,14.0,poldrack-single-stim,s574
638,100.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",619.0,orange,1000.0,4.0,magnitude,stay,,518577,stim,15.0,poldrack-single-stim,s574
641,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",504.0,#1F45FC,1000.0,9.0,color,switch,,521487,stim,16.0,poldrack-single-stim,s574
644,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",905.0,#1F45FC,1000.0,8.0,magnitude,switch,,523594,stim,17.0,poldrack-single-stim,s574
647,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",896.0,orange,1000.0,9.0,color,switch,,525834,stim,18.0,poldrack-single-stim,s574
650,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",511.0,#1F45FC,1000.0,6.0,magnitude,switch,,528741,stim,19.0,poldrack-single-stim,s574
653,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",833.0,#1F45FC,1000.0,8.0,magnitude,stay,,531781,stim,20.0,poldrack-single-stim,s574
656,900.0,2272.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",508.0,orange,1000.0,4.0,magnitude,stay,,534965,stim,21.0,poldrack-single-stim,s574
659,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",446.0,orange,1000.0,2.0,color,switch,,538005,stim,22.0,poldrack-single-stim,s574
662,900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",533.0,#1F45FC,1000.0,7.0,color,stay,,541184,stim,23.0,poldrack-single-stim,s574
665,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",425.0,orange,1000.0,6.0,color,stay,,544091,stim,24.0,poldrack-single-stim,s574
668,900.0,2816.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",569.0,orange,1000.0,4.0,color,stay,,547814,stim,25.0,poldrack-single-stim,s574
671,100.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",947.0,#1F45FC,1000.0,3.0,magnitude,switch,,550331,stim,26.0,poldrack-single-stim,s574
674,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",523.0,#1F45FC,1000.0,6.0,color,switch,,553238,stim,27.0,poldrack-single-stim,s574
677,100.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",651.0,#1F45FC,1000.0,9.0,color,stay,,555889,stim,28.0,poldrack-single-stim,s574
680,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",596.0,#1F45FC,1000.0,2.0,color,stay,,558137,stim,29.0,poldrack-single-stim,s574
683,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",574.0,#1F45FC,1000.0,9.0,magnitude,switch,,561046,stim,30.0,poldrack-single-stim,s574
686,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",776.0,#1F45FC,1000.0,6.0,magnitude,stay,,563156,stim,31.0,poldrack-single-stim,s574
689,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1159.0,#1F45FC,1000.0,1.0,color,switch,,565398,stim,32.0,poldrack-single-stim,s574
692,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",811.0,#1F45FC,1000.0,7.0,magnitude,switch,,568444,stim,33.0,poldrack-single-stim,s574
695,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",581.0,orange,1000.0,1.0,color,switch,,570827,stim,34.0,poldrack-single-stim,s574
698,100.0,3224.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",647.0,#1F45FC,1000.0,8.0,color,stay,,574156,stim,35.0,poldrack-single-stim,s574
701,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",709.0,#1F45FC,1000.0,6.0,magnitude,switch,,577063,stim,36.0,poldrack-single-stim,s574
704,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",491.0,#1F45FC,1000.0,1.0,magnitude,stay,,579970,stim,37.0,poldrack-single-stim,s574
707,900.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",447.0,orange,1000.0,6.0,magnitude,stay,,583154,stim,38.0,poldrack-single-stim,s574
710,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",492.0,orange,1000.0,1.0,color,switch,,586194,stim,39.0,poldrack-single-stim,s574
713,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",489.0,orange,1000.0,8.0,magnitude,switch,,589106,stim,40.0,poldrack-single-stim,s574
716,100.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",724.0,orange,1000.0,9.0,color,switch,,591209,stim,41.0,poldrack-single-stim,s574
719,900.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",459.0,#1F45FC,1000.0,8.0,color,stay,,594120,stim,42.0,poldrack-single-stim,s574
722,100.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",652.0,#1F45FC,1000.0,7.0,magnitude,switch,,596904,stim,43.0,poldrack-single-stim,s574
725,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",876.0,orange,1000.0,8.0,magnitude,stay,,599009,stim,44.0,poldrack-single-stim,s574
728,900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",688.0,#1F45FC,1000.0,3.0,color,switch,,602189,stim,45.0,poldrack-single-stim,s574
731,100.0,2000.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",1476.0,#1F45FC,1000.0,6.0,magnitude,switch,,604296,stim,46.0,poldrack-single-stim,s574
734,100.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",789.0,#1F45FC,1000.0,8.0,color,switch,,606675,stim,47.0,poldrack-single-stim,s574
737,100.0,2952.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",659.0,orange,1000.0,3.0,magnitude,switch,,609731,stim,48.0,poldrack-single-stim,s574
740,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",876.0,orange,1000.0,3.0,magnitude,stay,,612643,stim,49.0,poldrack-single-stim,s574
743,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",1158.0,#1F45FC,1000.0,1.0,magnitude,stay,,615550,stim,50.0,poldrack-single-stim,s574
746,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",526.0,#1F45FC,1000.0,2.0,color,switch,,618457,stim,51.0,poldrack-single-stim,s574
749,100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",859.0,orange,1000.0,6.0,color,stay,,620563,stim,52.0,poldrack-single-stim,s574
752,900.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",502.0,orange,1000.0,1.0,color,stay,,623603,stim,53.0,poldrack-single-stim,s574
755,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",925.0,orange,1000.0,2.0,magnitude,switch,,625710,stim,54.0,poldrack-single-stim,s574
758,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",840.0,#1F45FC,1000.0,4.0,magnitude,stay,,627817,stim,55.0,poldrack-single-stim,s574
761,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",704.0,#1F45FC,1000.0,4.0,color,switch,,629924,stim,56.0,poldrack-single-stim,s574
764,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",668.0,#1F45FC,1000.0,6.0,magnitude,switch,,632303,stim,57.0,poldrack-single-stim,s574
767,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",776.0,#1F45FC,1000.0,8.0,color,switch,,634543,stim,58.0,poldrack-single-stim,s574
770,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",501.0,orange,1000.0,1.0,magnitude,switch,,637449,stim,59.0,poldrack-single-stim,s574
773,100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",517.0,#1F45FC,1000.0,2.0,magnitude,stay,,639695,stim,60.0,poldrack-single-stim,s574
776,900.0,2816.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",673.0,orange,1000.0,8.0,color,switch,,643417,stim,61.0,poldrack-single-stim,s574
779,900.0,2408.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",532.0,#1F45FC,1000.0,2.0,color,stay,,646730,stim,62.0,poldrack-single-stim,s574
782,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",660.0,orange,1000.0,6.0,magnitude,switch,,649642,stim,63.0,poldrack-single-stim,s574
785,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",897.0,orange,1000.0,3.0,color,switch,,651882,stim,64.0,poldrack-single-stim,s574
788,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",802.0,orange,1000.0,4.0,magnitude,switch,,654927,stim,65.0,poldrack-single-stim,s574
791,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",449.0,#1F45FC,1000.0,8.0,color,switch,,657973,stim,66.0,poldrack-single-stim,s574
794,900.0,2544.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",633.0,orange,1000.0,9.0,color,stay,,661424,stim,67.0,poldrack-single-stim,s574
797,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",601.0,orange,1000.0,9.0,magnitude,switch,,664464,stim,68.0,poldrack-single-stim,s574
800,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",596.0,orange,1000.0,6.0,color,switch,,667372,stim,69.0,poldrack-single-stim,s574
803,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",592.0,#1F45FC,1000.0,4.0,magnitude,switch,,670277,stim,70.0,poldrack-single-stim,s574
806,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",659.0,orange,1000.0,9.0,magnitude,stay,,672384,stim,71.0,poldrack-single-stim,s574
809,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",548.0,#1F45FC,1000.0,9.0,color,switch,,675291,stim,72.0,poldrack-single-stim,s574
812,100.0,2136.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",960.0,orange,1000.0,6.0,magnitude,switch,,677536,stim,73.0,poldrack-single-stim,s574
815,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1042.0,#1F45FC,1000.0,7.0,magnitude,stay,,680443,stim,74.0,poldrack-single-stim,s574
818,900.0,2000.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",675.0,#1F45FC,1000.0,3.0,color,switch,,683350,stim,75.0,poldrack-single-stim,s574
821,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",771.0,orange,1000.0,1.0,magnitude,switch,,686257,stim,76.0,poldrack-single-stim,s574
824,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",524.0,#1F45FC,1000.0,1.0,color,switch,,689302,stim,77.0,poldrack-single-stim,s574
827,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",582.0,orange,1000.0,1.0,magnitude,switch,,692342,stim,78.0,poldrack-single-stim,s574
830,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",738.0,#1F45FC,1000.0,4.0,color,switch,,695382,stim,79.0,poldrack-single-stim,s574
