,action,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
229,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,1.0,2.0,"89,71",16.0,2860.0,,336218,,stim,poldrack-single-stim,53.0,s251
230,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,2.0,2.0,"89,71",32.0,339.0,,336561,,stim,poldrack-single-stim,53.0,s251
231,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,3.0,2.0,"89,71",-33.0,286.0,,336850,3.0,stim,poldrack-single-stim,53.0,s251
233,draw_card,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,1.0,1.0,"89,71",7.0,2008.0,,341254,,stim,poldrack-single-stim,54.0,s251
234,draw_card,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,2.0,1.0,"89,71",14.0,381.0,,341638,,stim,poldrack-single-stim,54.0,s251
235,draw_card,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,3.0,1.0,"89,71",21.0,257.0,,341899,,stim,poldrack-single-stim,54.0,s251
236,end_round,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,12.0,3.0,1.0,"89,71",21.0,393.0,,342297,3.0,stim,poldrack-single-stim,54.0,s251
238,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,1.0,2.0,"89,71",14.0,2096.0,,346991,,stim,poldrack-single-stim,55.0,s251
239,draw_card,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,2.0,2.0,"89,71",-61.0,394.0,,347388,2.0,stim,poldrack-single-stim,55.0,s251
241,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,1.0,2.0,"89,71",15.0,1419.0,,351134,,stim,poldrack-single-stim,56.0,s251
242,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,2.0,2.0,"89,71",30.0,448.0,,351585,,stim,poldrack-single-stim,56.0,s251
243,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,3.0,2.0,"89,71",45.0,279.0,,351868,,stim,poldrack-single-stim,56.0,s251
244,end_round,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,12.0,3.0,2.0,"89,71",45.0,503.0,,352375,3.0,stim,poldrack-single-stim,56.0,s251
246,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,3.0,"89,71",16.0,1731.0,,356364,,stim,poldrack-single-stim,57.0,s251
247,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,3.0,"89,71",-54.0,413.0,,356781,2.0,stim,poldrack-single-stim,57.0,s251
249,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,1.0,3.0,"89,71",14.0,2114.0,,361357,,stim,poldrack-single-stim,58.0,s251
250,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,2.0,3.0,"89,71",28.0,443.0,,361804,,stim,poldrack-single-stim,58.0,s251
251,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,3.0,3.0,"89,71",42.0,319.0,,362126,,stim,poldrack-single-stim,58.0,s251
252,end_round,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,16.0,3.0,3.0,"89,71",42.0,450.0,,362580,3.0,stim,poldrack-single-stim,58.0,s251
254,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,3.0,"89,71",-75.0,1860.0,,367721,1.0,stim,poldrack-single-stim,59.0,s251
256,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,1.0,2.0,"89,71",16.0,1278.0,,371257,,stim,poldrack-single-stim,60.0,s251
257,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,2.0,2.0,"89,71",-64.0,379.0,,371639,2.0,stim,poldrack-single-stim,60.0,s251
259,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,1.0,2.0,"89,71",17.0,736.0,,374635,,stim,poldrack-single-stim,61.0,s251
260,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,2.0,2.0,"89,71",34.0,334.0,,374973,,stim,poldrack-single-stim,61.0,s251
261,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,3.0,2.0,"89,71",51.0,262.0,,375239,,stim,poldrack-single-stim,61.0,s251
262,end_round,0.0,test,columbia_card_task_fmri,17.0,71.0,-80.0,15.0,3.0,2.0,"89,71",51.0,397.0,,375641,3.0,stim,poldrack-single-stim,61.0,s251
264,end_round,0.0,test,columbia_card_task_fmri,1.0,71.0,-15.0,16.0,0.0,1.0,"89,71",0.0,5606.0,,383574,0.0,stim,poldrack-single-stim,62.0,s251
266,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,1.0,1.0,"89,71",10.0,2055.0,,388366,,stim,poldrack-single-stim,63.0,s251
267,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,2.0,1.0,"89,71",20.0,431.0,,388801,,stim,poldrack-single-stim,63.0,s251
268,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-100.0,16.0,3.0,1.0,"89,71",30.0,501.0,,389305,,stim,poldrack-single-stim,63.0,s251
269,end_round,0.0,test,columbia_card_task_fmri,10.0,71.0,-100.0,16.0,3.0,1.0,"89,71",30.0,2273.0,,391582,3.0,stim,poldrack-single-stim,63.0,s251
271,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,2.0,"89,71",15.0,1877.0,,395856,,stim,poldrack-single-stim,64.0,s251
272,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,2.0,2.0,"89,71",30.0,295.0,,396155,,stim,poldrack-single-stim,64.0,s251
273,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,3.0,2.0,"89,71",45.0,272.0,,396431,,stim,poldrack-single-stim,64.0,s251
274,end_round,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,16.0,3.0,2.0,"89,71",45.0,405.0,,396840,3.0,stim,poldrack-single-stim,64.0,s251
276,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,1.0,2.0,"89,71",16.0,2110.0,,401277,,stim,poldrack-single-stim,65.0,s251
277,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,2.0,2.0,"89,71",32.0,474.0,,401755,,stim,poldrack-single-stim,65.0,s251
278,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,16.0,3.0,2.0,"89,71",48.0,296.0,,402055,,stim,poldrack-single-stim,65.0,s251
279,end_round,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,16.0,3.0,2.0,"89,71",48.0,599.0,,402658,3.0,stim,poldrack-single-stim,65.0,s251
281,draw_card,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,1.0,5.0,"89,71",4.0,1991.0,,406911,,stim,poldrack-single-stim,66.0,s251
282,draw_card,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,2.0,5.0,"89,71",8.0,378.0,,407292,,stim,poldrack-single-stim,66.0,s251
283,draw_card,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,3.0,5.0,"89,71",12.0,316.0,,407612,,stim,poldrack-single-stim,66.0,s251
284,draw_card,0.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,4.0,5.0,"89,71",16.0,2855.0,,410472,,stim,poldrack-single-stim,66.0,s251
285,draw_card,1.0,test,columbia_card_task_fmri,4.0,89.0,-5.0,16.0,5.0,5.0,"89,71",11.0,4552.0,,415028,5.0,stim,poldrack-single-stim,66.0,s251
287,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,1.0,1.0,"89,71",14.0,5556.0,,422845,,stim,poldrack-single-stim,67.0,s251
288,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,6.0,2.0,1.0,"89,71",28.0,401.0,,423250,,stim,poldrack-single-stim,67.0,s251
289,end_round,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,6.0,2.0,1.0,"89,71",28.0,597.0,,423850,2.0,stim,poldrack-single-stim,67.0,s251
291,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,1.0,1.0,"89,71",15.0,1618.0,,427933,,stim,poldrack-single-stim,68.0,s251
292,draw_card,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,6.0,2.0,1.0,"89,71",-60.0,401.0,,428338,2.0,stim,poldrack-single-stim,68.0,s251
294,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,1.0,1.0,"89,71",16.0,1035.0,,431837,,stim,poldrack-single-stim,69.0,s251
295,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,6.0,2.0,1.0,"89,71",32.0,408.0,,432249,,stim,poldrack-single-stim,69.0,s251
296,end_round,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,6.0,2.0,1.0,"89,71",32.0,704.0,,432957,2.0,stim,poldrack-single-stim,69.0,s251
298,draw_card,0.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,1.0,2.0,"89,71",23.0,3277.0,,438767,,stim,poldrack-single-stim,70.0,s251
299,draw_card,0.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,2.0,2.0,"89,71",46.0,511.0,,439282,,stim,poldrack-single-stim,70.0,s251
300,draw_card,0.0,test,columbia_card_task_fmri,23.0,89.0,-60.0,8.0,3.0,2.0,"89,71",69.0,925.0,,440211,,stim,poldrack-single-stim,70.0,s251
301,end_round,0.0,test,columbia_card_task_fmri,23.0,71.0,-60.0,8.0,3.0,2.0,"89,71",69.0,397.0,,440612,3.0,stim,poldrack-single-stim,70.0,s251
303,draw_card,1.0,test,columbia_card_task_fmri,27.0,89.0,-70.0,8.0,1.0,2.0,"89,71",-70.0,1273.0,,444282,1.0,stim,poldrack-single-stim,71.0,s251
305,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,1.0,2.0,"89,71",16.0,810.0,,447557,,stim,poldrack-single-stim,72.0,s251
306,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,9.0,2.0,2.0,"89,71",-49.0,519.0,,448079,2.0,stim,poldrack-single-stim,72.0,s251
308,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,1.0,1.0,"89,71",13.0,403.0,,451014,,stim,poldrack-single-stim,73.0,s251
309,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,2.0,1.0,"89,71",26.0,1052.0,,452070,,stim,poldrack-single-stim,73.0,s251
310,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-85.0,10.0,3.0,1.0,"89,71",39.0,380.0,,452454,,stim,poldrack-single-stim,73.0,s251
311,end_round,0.0,test,columbia_card_task_fmri,13.0,71.0,-85.0,10.0,3.0,1.0,"89,71",39.0,445.0,,452903,3.0,stim,poldrack-single-stim,73.0,s251
313,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,1.0,2.0,"89,71",14.0,1448.0,,456884,,stim,poldrack-single-stim,74.0,s251
314,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,2.0,2.0,"89,71",28.0,500.0,,457389,,stim,poldrack-single-stim,74.0,s251
315,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,10.0,3.0,2.0,"89,71",42.0,349.0,,457742,,stim,poldrack-single-stim,74.0,s251
316,end_round,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,10.0,3.0,2.0,"89,71",42.0,405.0,,458152,3.0,stim,poldrack-single-stim,74.0,s251
318,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,1.0,2.0,"89,71",17.0,1192.0,,461945,,stim,poldrack-single-stim,75.0,s251
319,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,2.0,2.0,"89,71",34.0,472.0,,462422,,stim,poldrack-single-stim,75.0,s251
320,draw_card,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,10.0,3.0,2.0,"89,71",51.0,891.0,,463318,,stim,poldrack-single-stim,75.0,s251
321,end_round,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,10.0,3.0,2.0,"89,71",51.0,395.0,,463717,3.0,stim,poldrack-single-stim,75.0,s251
323,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,1.0,2.0,"89,71",13.0,1677.0,,467860,,stim,poldrack-single-stim,76.0,s251
324,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,2.0,2.0,"89,71",26.0,382.0,,468247,,stim,poldrack-single-stim,76.0,s251
325,draw_card,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,12.0,3.0,2.0,"89,71",39.0,291.0,,468543,,stim,poldrack-single-stim,76.0,s251
326,end_round,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,12.0,3.0,2.0,"89,71",39.0,427.0,,468974,3.0,stim,poldrack-single-stim,76.0,s251
328,draw_card,1.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,12.0,1.0,2.0,"89,71",-70.0,1599.0,,472902,1.0,stim,poldrack-single-stim,77.0,s251
330,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,1.0,2.0,"89,71",16.0,951.0,,476112,,stim,poldrack-single-stim,78.0,s251
331,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,2.0,2.0,"89,71",32.0,468.0,,476584,,stim,poldrack-single-stim,78.0,s251
332,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,12.0,3.0,2.0,"89,71",48.0,347.0,,476938,,stim,poldrack-single-stim,78.0,s251
333,end_round,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,12.0,3.0,2.0,"89,71",48.0,349.0,,477291,3.0,stim,poldrack-single-stim,78.0,s251
335,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,1.0,3.0,"89,71",16.0,1775.0,,481735,,stim,poldrack-single-stim,79.0,s251
336,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,2.0,3.0,"89,71",32.0,367.0,,482108,,stim,poldrack-single-stim,79.0,s251
337,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,15.0,3.0,3.0,"89,71",48.0,389.0,,482502,,stim,poldrack-single-stim,79.0,s251
338,end_round,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,15.0,3.0,3.0,"89,71",48.0,458.0,,482965,3.0,stim,poldrack-single-stim,79.0,s251
340,draw_card,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,16.0,1.0,3.0,"89,71",-75.0,1367.0,,486795,1.0,stim,poldrack-single-stim,80.0,s251
342,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,1.0,5.0,"89,71",14.0,704.0,,489898,,stim,poldrack-single-stim,81.0,s251
343,draw_card,0.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,2.0,5.0,"89,71",28.0,488.0,,490390,,stim,poldrack-single-stim,81.0,s251
344,draw_card,1.0,test,columbia_card_task_fmri,14.0,89.0,-35.0,16.0,3.0,5.0,"89,71",-7.0,335.0,,490730,3.0,stim,poldrack-single-stim,81.0,s251
346,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,15.0,1.0,2.0,"89,71",-75.0,1007.0,,494340,1.0,stim,poldrack-single-stim,82.0,s251
348,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,2.0,"89,71",-70.0,685.0,,497354,1.0,stim,poldrack-single-stim,83.0,s251
350,draw_card,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,1.0,1.0,"89,71",8.0,826.0,,500783,,stim,poldrack-single-stim,84.0,s251
351,draw_card,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,2.0,1.0,"89,71",16.0,397.0,,501185,,stim,poldrack-single-stim,84.0,s251
352,draw_card,0.0,test,columbia_card_task_fmri,8.0,89.0,-90.0,16.0,3.0,1.0,"89,71",24.0,308.0,,501499,,stim,poldrack-single-stim,84.0,s251
353,end_round,0.0,test,columbia_card_task_fmri,8.0,71.0,-90.0,16.0,3.0,1.0,"89,71",24.0,382.0,,501885,3.0,stim,poldrack-single-stim,84.0,s251
355,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,1.0,1.0,"89,71",10.0,1794.0,,506076,,stim,poldrack-single-stim,85.0,s251
356,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,2.0,1.0,"89,71",20.0,355.0,,506435,,stim,poldrack-single-stim,85.0,s251
357,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,3.0,1.0,"89,71",30.0,344.0,,506784,,stim,poldrack-single-stim,85.0,s251
358,draw_card,0.0,test,columbia_card_task_fmri,10.0,89.0,-95.0,16.0,4.0,1.0,"89,71",40.0,585.0,,507374,,stim,poldrack-single-stim,85.0,s251
359,end_round,0.0,test,columbia_card_task_fmri,10.0,71.0,-95.0,16.0,4.0,1.0,"89,71",40.0,396.0,,507774,4.0,stim,poldrack-single-stim,85.0,s251
361,draw_card,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,2.0,"89,71",15.0,1588.0,,511691,,stim,poldrack-single-stim,86.0,s251
362,draw_card,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,2.0,"89,71",-55.0,434.0,,512130,2.0,stim,poldrack-single-stim,86.0,s251
364,draw_card,0.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,1.0,2.0,"89,71",16.0,651.0,,515110,,stim,poldrack-single-stim,87.0,s251
365,draw_card,1.0,test,columbia_card_task_fmri,16.0,89.0,-85.0,16.0,2.0,2.0,"89,71",-69.0,335.0,,515450,2.0,stim,poldrack-single-stim,87.0,s251
